chr2.0,marker,cM,bp2.0,diff
CE10_chr5,7999,33.88,3572543,0
CE10_chr5,7998,33.88,3572555,0
CE10_chr5,7997,33.88,3572571,0
CE10_chr5,7996,33.88,3572587,0
CE10_chr5,7995,33.88,3572605,0
CE10_chr5,7994,33.88,3572611,0
CE10_chr5,7993,33.88,3572672,0.54
CE10_chr5,7992,34.42,3572754,0
CE10_chr5,7991,34.42,3572760,0
CE10_chr5,7990,34.42,3572784,0
CE10_chr5,7989,34.42,3572787,0
CE10_chr5,7988,34.42,3572795,0
CE10_chr5,7987,34.42,3572859,0
CE10_chr5,7986,34.42,3572862,0
CE10_chr5,7985,34.42,3572867,0
CE10_chr5,7984,34.42,3573034,0
CE10_chr5,7983,34.42,3573063,0.53
CE10_chr5,7982,34.95,3573100,0
CE10_chr5,7981,34.95,3573101,0.54
CE10_chr5,5496,35.49,3731681,0
CE10_chr5,5495,35.49,3732040,0
CE10_chr5,5494,35.49,3732041,0
CE10_chr5,5493,35.49,3732042,0
CE10_chr5,5492,35.49,3732043,0
CE10_chr5,5491,35.49,3732055,0
CE10_chr5,5490,35.49,3732094,0
CE10_chr5,5489,35.49,3732342,0
CE10_chr5,5488,35.49,3732344,0
CE10_chr5,5487,35.49,3736424,0
CE10_chr5,5486,35.49,3736425,0
CE10_chr5,5485,35.49,3736426,0
CE10_chr5,5484,35.49,3736821,0
CE10_chr5,5483,35.49,3736911,0
CE10_chr5,5482,35.49,3736947,0
CE10_chr5,5481,35.49,3737022,0
CE10_chr5,5480,35.49,3737256,0
CE10_chr5,5479,35.49,3737264,0
CE10_chr5,5478,35.49,3737292,0
CE10_chr5,5477,35.49,3737313,0
CE10_chr5,5476,35.49,3737334,0
CE10_chr5,5475,35.49,3737373,0
CE10_chr5,5474,35.49,3737376,0
CE10_chr5,5473,35.49,3739129,0
CE10_chr5,5467,35.49,3743085,0
CE10_chr5,5466,35.49,3743155,0
CE10_chr5,5465,35.49,3743159,0
CE10_chr5,5464,35.49,3743176,0
CE10_chr5,5459,35.49,3750951,0
CE10_chr5,5458,35.49,3751069,0
CE10_chr5,5457,35.49,3751185,0
CE10_chr5,5456,35.49,3751929,0
CE10_chr5,5455,35.49,3767412,0
CE10_chr5,5451,35.49,3785271,0
CE10_chr5,5450,35.49,3785348,0
CE10_chr5,5449,35.49,3785377,0
CE10_chr5,5448,35.49,3785386,0
CE10_chr5,5447,35.49,3785388,0
CE10_chr5,5446,35.49,3785585,0
CE10_chr5,5445,35.49,3785589,0
CE10_chr5,5444,35.49,3785823,0
CE10_chr5,5443,35.49,3785955,0
CE10_chr5,5442,35.49,3785984,0
CE10_chr5,5436,35.49,3821758,0
CE10_chr5,5435,35.49,3821900,0
CE10_chr5,5434,35.49,3821938,0
CE10_chr5,5433,35.49,3821944,0
CE10_chr5,5432,35.49,3822007,0
CE10_chr5,5431,35.49,3822008,0
CE10_chr5,5430,35.49,3822014,0
CE10_chr5,5429,35.49,3822036,0
CE10_chr5,5428,35.49,3822066,0
CE10_chr5,5427,35.49,3822067,0
CE10_chr5,5426,35.49,3822364,0
CE10_chr5,5425,35.49,3822416,0
CE10_chr5,5424,35.49,3822432,0
CE10_chr5,5423,35.49,3822614,0
CE10_chr5,5422,35.49,3822616,0
CE10_chr5,5421,35.49,3822640,0
CE10_chr5,5420,35.49,3822716,0
CE10_chr5,5419,35.49,3822880,0
CE10_chr5,5418,35.49,3836836,0
CE10_chr5,5417,35.49,3836860,0
CE10_chr5,5416,35.49,3838013,0
CE10_chr5,5415,35.49,3838201,0
CE10_chr5,5414,35.49,3853508,0
CE10_chr5,5413,35.49,3853535,0
CE10_chr5,5412,35.49,3853553,0
CE10_chr5,5411,35.49,3853632,0
CE10_chr5,5410,35.49,3853666,0
CE10_chr5,5409,35.49,3853673,0
CE10_chr5,5408,35.49,3853712,0
CE10_chr5,5369,35.49,3870771,0
CE10_chr5,5368,35.49,3870816,0
CE10_chr5,5367,35.49,3870821,0.54
CE10_chr5,5366,36.03,3913666,0
CE10_chr5,5365,36.03,3913844,0
CE10_chr5,5364,36.03,3913858,0
CE10_chr5,5343,36.03,3924237,0
CE10_chr5,5342,36.03,3924373,0
CE10_chr5,5341,36.03,3924525,0
CE10_chr5,5340,36.03,3924537,0
CE10_chr5,5339,36.03,3924538,0
CE10_chr5,5338,36.03,3924560,0
CE10_chr5,5337,36.03,3924656,0
CE10_chr5,5336,36.03,3924689,0
CE10_chr5,5335,36.03,3924690,0
CE10_chr5,5334,36.03,3924728,0
CE10_chr5,5333,36.03,3924753,0
CE10_chr5,5332,36.03,3924782,0
CE10_chr5,5331,36.03,4058042,0
CE10_chr5,5330,36.03,4058100,0
CE10_chr5,5321,36.03,4061235,0
CE10_chr5,5320,36.03,4061236,0
CE10_chr5,5319,36.03,4061237,0
CE10_chr5,5316,36.03,4113008,0
CE10_chr5,5315,36.03,4132485,0
CE10_chr5,5314,36.03,4132600,0.54
CE10_chr5,5313,36.57,4132618,1.07
CE10_chr5,5286,37.64,4282491,0
CE10_chr5,5285,37.64,4282715,0
CE10_chr5,5284,37.64,4282822,0.54
CE10_chr5,5251,38.18,4293563,0
CE10_chr5,5250,38.18,4293567,0.54
CE10_chr5,5249,38.72,4325765,1.07
CE10_chr5,5246,39.79,4575540,0
CE10_chr5,5240,39.79,4596267,1.08
CE10_chr5,5233,40.87,4608804,0.54
CE10_chr5,5232,41.41,4609395,0
CE10_chr5,5231,41.41,4609463,0
CE10_chr5,5230,41.41,4609631,0
CE10_chr5,5229,41.41,4609828,0
CE10_chr5,5228,41.41,4609888,0
CE10_chr5,5227,41.41,4610023,0
CE10_chr5,5226,41.41,4610025,0
CE10_chr5,5219,41.41,4618574,0
CE10_chr5,5218,41.41,4618679,0
CE10_chr5,5217,41.41,4618701,0
CE10_chr5,5216,41.41,4618716,0
CE10_chr5,5215,41.41,4618718,0
CE10_chr5,5214,41.41,4618725,0
CE10_chr5,5213,41.41,4618741,0
CE10_chr5,5212,41.41,4618748,0
CE10_chr5,5211,41.41,4618765,0
CE10_chr5,5210,41.41,4618830,0
CE10_chr5,5209,41.41,4618838,0
CE10_chr5,5208,41.41,4618937,0
CE10_chr5,5207,41.41,4618964,0.53
CE10_chr5,5206,41.94,4619008,0
CE10_chr5,5205,41.94,4619029,0
CE10_chr5,5204,41.94,4619042,0
CE10_chr5,5203,41.94,4619048,0
CE10_chr5,5202,41.94,4619074,0
CE10_chr5,5201,41.94,4619079,0
CE10_chr5,5200,41.94,4619182,0
CE10_chr5,5199,41.94,4619201,0
CE10_chr5,5196,41.94,4621271,0
CE10_chr5,5195,41.94,4621578,0
CE10_chr5,5194,41.94,4621701,0
CE10_chr5,5193,41.94,4621784,0
CE10_chr5,5190,41.94,4678461,0
CE10_chr5,5189,41.94,4678743,0
CE10_chr5,5188,41.94,4678810,0
CE10_chr5,5187,41.94,4679042,0
CE10_chr5,5186,41.94,4679102,0
CE10_chr5,5185,41.94,4679118,0
CE10_chr5,5184,41.94,4679141,0
CE10_chr5,5183,41.94,4679195,0
CE10_chr5,5182,41.94,4679239,0
CE10_chr5,5181,41.94,4703899,0
CE10_chr5,5180,41.94,4704165,0
CE10_chr5,5179,41.94,4704212,0
CE10_chr5,5178,41.94,4704630,0
CE10_chr5,5177,41.94,4704657,0
CE10_chr5,5176,41.94,4704670,0
CE10_chr5,5173,41.94,4730404,0
CE10_chr5,5170,41.94,4748225,0
CE10_chr5,5169,41.94,4748296,0
CE10_chr5,5168,41.94,4748321,0
CE10_chr5,5167,41.94,4806230,0
CE10_chr5,5166,41.94,4806287,0
CE10_chr5,5165,41.94,4806386,0
CE10_chr5,5152,41.94,4828738,0
CE10_chr5,5151,41.94,4828967,0
CE10_chr5,5150,41.94,4829041,0
CE10_chr5,5149,41.94,4829054,0
CE10_chr5,5148,41.94,4829064,0
CE10_chr5,5147,41.94,4829086,0
CE10_chr5,5146,41.94,4829092,0
CE10_chr5,5145,41.94,4829144,0
CE10_chr5,5144,41.94,4829168,0
CE10_chr5,5143,41.94,4829243,0
CE10_chr5,5142,41.94,4829258,0
CE10_chr5,5141,41.94,4829464,0
CE10_chr5,5140,41.94,4829471,0
CE10_chr5,5139,41.94,4829472,0
CE10_chr5,5138,41.94,4829509,0
CE10_chr5,5137,41.94,4829524,0
CE10_chr5,5136,41.94,4829525,0
CE10_chr5,5135,41.94,4829536,0
CE10_chr5,5134,41.94,4829550,0
CE10_chr5,5133,41.94,4829551,0
CE10_chr5,5132,41.94,4829604,0
CE10_chr5,5131,41.94,4829699,0
CE10_chr5,5130,41.94,4829782,0
CE10_chr5,5118,41.94,4915952,0
CE10_chr5,5117,41.94,4916210,0
CE10_chr5,5116,41.94,4916216,0
CE10_chr5,5115,41.94,4916235,0
CE10_chr5,5114,41.94,4916250,0
CE10_chr5,5113,41.94,4916253,0.54
CE10_chr5,5112,42.48,4916312,0
CE10_chr5,5111,42.48,4916455,0
CE10_chr5,5095,42.48,4926301,0
CE10_chr5,5094,42.48,4926356,0
CE10_chr5,5093,42.48,4926624,0
CE10_chr5,5092,42.48,4932863,0
CE10_chr5,5091,42.48,4933406,0
CE10_chr5,5090,42.48,4933419,0
CE10_chr5,5089,42.48,4937446,0
CE10_chr5,5088,42.48,4937447,0
CE10_chr5,5087,42.48,4937484,0
CE10_chr5,5086,42.48,4937519,0
CE10_chr5,5085,42.48,4937549,0
CE10_chr5,5084,42.48,4937679,0
CE10_chr5,5083,42.48,4937690,0
CE10_chr5,5082,42.48,4937756,0
CE10_chr5,5071,42.48,4949324,0
CE10_chr5,5070,42.48,4949325,0
CE10_chr5,5069,42.48,4949334,0
CE10_chr5,5068,42.48,4949360,0
CE10_chr5,5067,42.48,4949398,0
CE10_chr5,5066,42.48,4949588,0
CE10_chr5,5065,42.48,4949676,0
CE10_chr5,5064,42.48,4949712,0
CE10_chr5,5063,42.48,4949716,0
CE10_chr5,5062,42.48,4949778,0
CE10_chr5,5061,42.48,4949781,0
CE10_chr5,5060,42.48,4949801,0
CE10_chr5,5059,42.48,4949828,0
CE10_chr5,5058,42.48,4949863,0
CE10_chr5,5057,42.48,4949864,0
CE10_chr5,5056,42.48,4949936,0
CE10_chr5,5055,42.48,4950006,0
CE10_chr5,5054,42.48,4950201,0
CE10_chr5,5028,42.48,4973302,0
CE10_chr5,5027,42.48,4991818,0
CE10_chr5,5026,42.48,5012341,0
CE10_chr5,5025,42.48,5012347,0
CE10_chr5,5024,42.48,5012362,0
CE10_chr5,5023,42.48,5012377,0
CE10_chr5,5022,42.48,5012452,0
CE10_chr5,5021,42.48,5012466,0
CE10_chr5,5020,42.48,5012552,0
CE10_chr5,5019,42.48,5012554,0
CE10_chr5,5018,42.48,5012598,0
CE10_chr5,5017,42.48,5012600,0
CE10_chr5,5016,42.48,5012629,0
CE10_chr5,5015,42.48,5012665,0
CE10_chr5,5014,42.48,5012930,0
CE10_chr5,5013,42.48,5037669,0
CE10_chr5,5012,42.48,5037745,0
CE10_chr5,5011,42.48,5037990,0.54
CE10_chr5,5010,43.02,5038956,0
CE10_chr5,5009,43.02,5044003,0
CE10_chr5,5007,43.02,5059223,0.54
CE10_chr5,7609,43.56,5243599,0
CE10_chr5,7608,43.56,5243996,0
CE10_chr5,7607,43.56,5245635,0
CE10_chr5,7602,43.56,5246690,0
CE10_chr5,7601,43.56,5246939,0
CE10_chr5,7600,43.56,5247139,0
CE10_chr5,7599,43.56,5247393,0
CE10_chr5,7598,43.56,5247495,0
CE10_chr5,7596,43.56,5278568,0
CE10_chr5,7595,43.56,5278718,0
CE10_chr5,7594,43.56,5278919,0
CE10_chr5,7593,43.56,5279041,0
CE10_chr5,7592,43.56,5279453,0
CE10_chr5,7591,43.56,5279629,0
CE10_chr5,7583,43.56,5283687,0
CE10_chr5,7582,43.56,5283891,0
CE10_chr5,7581,43.56,5290553,0
CE10_chr5,7580,43.56,5290595,0
CE10_chr5,7579,43.56,5290610,0
CE10_chr5,7578,43.56,5290685,0
CE10_chr5,7577,43.56,5291325,0
CE10_chr5,7576,43.56,5291345,0
CE10_chr5,7575,43.56,5291357,0
CE10_chr5,7574,43.56,5295202,0
CE10_chr5,7573,43.56,5295219,0
CE10_chr5,7572,43.56,5295606,0
CE10_chr5,7567,43.56,5313556,0
CE10_chr5,7566,43.56,5313597,0
CE10_chr5,7565,43.56,5313599,0
CE10_chr5,7564,43.56,5313601,0
CE10_chr5,7563,43.56,5313622,0
CE10_chr5,7562,43.56,5313623,0
CE10_chr5,7561,43.56,5313909,0
CE10_chr5,7560,43.56,5313939,0
CE10_chr5,7559,43.56,5321082,0
CE10_chr5,7558,43.56,5321209,0
CE10_chr5,7557,43.56,5321222,0
CE10_chr5,7556,43.56,5321315,0
CE10_chr5,7555,43.56,5321336,0.53
CE10_chr5,7554,44.09,5321424,0
CE10_chr5,7553,44.09,5321455,0
CE10_chr5,7546,44.09,5729997,0
CE10_chr5,7545,44.09,5750218,0
CE10_chr5,7539,44.09,5762352,0
CE10_chr5,7538,44.09,5762390,0
CE10_chr5,7537,44.09,5762401,0
CE10_chr5,7536,44.09,5762444,0
CE10_chr5,7535,44.09,5762553,0
CE10_chr5,7534,44.09,5762677,0.54
CE10_chr5,4438,44.63,5799579,0
CE10_chr5,4437,44.63,5799610,0
CE10_chr5,4433,44.63,5857127,0
CE10_chr5,4432,44.63,5857370,0
CE10_chr5,4431,44.63,5857371,0
CE10_chr5,4428,44.63,6054113,0
CE10_chr5,4427,44.63,6264028,0
CE10_chr5,4426,44.63,6264111,0
CE10_chr5,4425,44.63,6264155,0
CE10_chr5,4424,44.63,6264538,0
CE10_chr5,4423,44.63,6265275,0
CE10_chr5,4422,44.63,6265277,0
CE10_chr5,4421,44.63,6265279,0
CE10_chr5,4420,44.63,6265281,0
CE10_chr5,4419,44.63,6265291,0
CE10_chr5,4418,44.63,6265294,0
CE10_chr5,4417,44.63,6265305,0
CE10_chr5,4416,44.63,6265366,0.54
CE10_chr5,4415,45.17,6265423,0
CE10_chr5,4414,45.17,6265447,0
CE10_chr5,4413,45.17,6265544,0
CE10_chr5,4412,45.17,6265615,0
CE10_chr5,4411,45.17,6265646,0
CE10_chr5,4410,45.17,6265651,0
CE10_chr5,4409,45.17,6322816,0
CE10_chr5,4408,45.17,6322850,0
CE10_chr5,4405,45.17,6397100,0
CE10_chr5,4404,45.17,6397332,0
CE10_chr5,4403,45.17,6421786,0
CE10_chr5,4402,45.17,6422106,0
CE10_chr5,4401,45.17,6500603,0
CE10_chr5,4400,45.17,6500626,0
CE10_chr5,4399,45.17,6500644,0
CE10_chr5,4398,45.17,6500645,0
CE10_chr5,4397,45.17,6500744,0
CE10_chr5,4396,45.17,6500858,0
CE10_chr5,4395,45.17,6510190,0.54
CE10_chr5,4394,45.71,6533322,0
CE10_chr5,4393,45.71,6533703,0
CE10_chr5,4385,45.71,6622572,0
CE10_chr5,4384,45.71,6622576,0
CE10_chr5,4383,45.71,6622692,0
CE10_chr5,4382,45.71,6622694,0
CE10_chr5,4377,45.71,6638128,0
CE10_chr5,4376,45.71,6638378,0
CE10_chr5,4375,45.71,6638549,0
CE10_chr5,4373,45.71,6777159,0
CE10_chr5,4372,45.71,6777222,0
CE10_chr5,4371,45.71,6778016,0
CE10_chr5,4370,45.71,6778034,1.07
CE10_chr5,19425,46.78,7420100,0
CE10_chr5,19426,46.78,7420115,0
CE10_chr5,19427,46.78,7420130,0
CE10_chr5,19428,46.78,7420409,0
CE10_chr5,19433,46.78,7452578,0
CE10_chr5,19442,46.78,7579601,0
CE10_chr5,19443,46.78,7579644,0
CE10_chr5,19444,46.78,7580222,0
CE10_chr5,19445,46.78,7580283,0
CE10_chr5,19446,46.78,7580340,0
CE10_chr5,19447,46.78,7580360,0
CE10_chr5,19448,46.78,7580450,0
CE10_chr5,19449,46.78,7580466,0
CE10_chr5,19450,46.78,7580507,0
CE10_chr5,19451,46.78,7580547,0
CE10_chr5,19452,46.78,7580565,0
CE10_chr5,19453,46.78,7580727,0
CE10_chr5,19454,46.78,7584498,0
CE10_chr5,19455,46.78,7584992,0
CE10_chr5,19456,46.78,7584998,0
CE10_chr5,19457,46.78,7585110,0
CE10_chr5,19465,46.78,7635929,0
CE10_chr5,19466,46.78,7636095,0
CE10_chr5,19467,46.78,7636236,0
CE10_chr5,19468,46.78,7636391,0
CE10_chr5,19469,46.78,7636509,0
CE10_chr5,19470,46.78,7636687,0
CE10_chr5,19471,46.78,7637035,0
CE10_chr5,19472,46.78,7637160,0
CE10_chr5,19473,46.78,7637176,0
CE10_chr5,19487,46.78,7680522,0
CE10_chr5,19488,46.78,7680744,0
CE10_chr5,19489,46.78,7680948,0
CE10_chr5,19490,46.78,7680981,0
CE10_chr5,19491,46.78,7687056,0
CE10_chr5,19500,46.78,7750509,0
CE10_chr5,19501,46.78,7750624,0
CE10_chr5,19502,46.78,7750681,0
CE10_chr5,19503,46.78,7750692,0
CE10_chr5,19504,46.78,7750742,0
CE10_chr5,19505,46.78,7750833,0
CE10_chr5,19506,46.78,7771706,0
CE10_chr5,19507,46.78,7771981,0
CE10_chr5,19508,46.78,7772288,0
CE10_chr5,19513,46.78,7882684,0
CE10_chr5,3416,46.78,8171001,0
CE10_chr5,3417,46.78,8171116,0
CE10_chr5,3418,46.78,8171304,0
CE10_chr5,3419,46.78,8171419,0
CE10_chr5,3420,46.78,8171781,0
CE10_chr5,3421,46.78,8171782,0
CE10_chr5,3422,46.78,8171792,0
CE10_chr5,3443,46.78,8679888,0
CE10_chr5,3447,46.78,8715143,0
CE10_chr5,3448,46.78,8715307,0
CE10_chr5,3449,46.78,8715350,0
CE10_chr5,3450,46.78,8715456,0
CE10_chr5,3451,46.78,8715476,0
CE10_chr5,3452,46.78,8715555,0
CE10_chr5,3453,46.78,8716040,0
CE10_chr5,3454,46.78,8716045,0
CE10_chr5,3455,46.78,8716052,0
CE10_chr5,3456,46.78,8716292,0
CE10_chr5,3457,46.78,8716408,0
CE10_chr5,3458,46.78,8716418,0
CE10_chr5,3465,46.78,8762384,0
CE10_chr5,3466,46.78,8762429,0
CE10_chr5,3467,46.78,8762458,0
CE10_chr5,3468,46.78,8762465,0
CE10_chr5,3469,46.78,8762493,0
CE10_chr5,3471,46.78,8829032,0
CE10_chr5,3488,46.78,9147896,0
CE10_chr5,3495,46.78,9452860,0
CE10_chr5,3496,46.78,9452962,0
CE10_chr5,3510,46.78,10582226,0
CE10_chr5,3511,46.78,10582289,0
CE10_chr5,3512,46.78,10582398,0
CE10_chr5,3513,46.78,10582898,0
CE10_chr5,3514,46.78,10582899,0
CE10_chr5,3515,46.78,10583059,0
CE10_chr5,3516,46.78,10583074,0
CE10_chr5,3517,46.78,10583131,0
CE10_chr5,7426,46.78,11355686,0
CE10_chr5,7425,46.78,11355699,0
CE10_chr5,7424,46.78,11355702,0
CE10_chr5,7423,46.78,11363742,0
CE10_chr5,7422,46.78,11364272,0
CE10_chr5,7421,46.78,11364277,0
CE10_chr5,7420,46.78,11364312,0
CE10_chr5,7419,46.78,11364362,0
CE10_chr5,7418,46.78,11364494,0
CE10_chr5,7417,46.78,11364530,0
CE10_chr5,7416,46.78,11364560,0
CE10_chr5,7415,46.78,11364592,0
CE10_chr5,7414,46.78,11364647,0
CE10_chr5,7413,46.78,11364671,0
CE10_chr5,7412,46.78,11364764,0
CE10_chr5,7411,46.78,11364872,0
CE10_chr5,7410,46.78,11364887,0
CE10_chr5,7409,46.78,11364916,0
CE10_chr5,7408,46.78,11365028,0
CE10_chr5,7407,46.78,11365054,0
CE10_chr5,7406,46.78,11365074,0
CE10_chr5,7405,46.78,11365083,0
CE10_chr5,55,46.78,12284439,0
CE10_chr5,56,46.78,12284628,0
CE10_chr5,17052,46.78,12578108,0
CE10_chr5,17051,46.78,12578211,0
CE10_chr5,17050,46.78,12578515,0
CE10_chr5,17049,46.78,12735051,0
CE10_chr5,17048,46.78,12735182,0
CE10_chr5,17047,46.78,12735232,0
CE10_chr5,17046,46.78,12735349,0
CE10_chr5,17045,46.78,12735880,0
CE10_chr5,17044,46.78,13080086,0
CE10_chr5,17038,46.78,13816000,0
CE10_chr5,17037,46.78,13816006,0
CE10_chr5,17036,46.78,13816328,0
CE10_chr5,17035,46.78,13816389,0
CE10_chr5,17031,46.78,14184951,0
CE10_chr5,17030,46.78,14184997,0
CE10_chr5,17029,46.78,14185034,0
CE10_chr5,17028,46.78,14185122,0
CE10_chr5,17027,46.78,14185125,0
CE10_chr5,17081,46.78,16175617,0
CE10_chr5,17080,46.78,16477163,0
CE10_chr5,17079,46.78,16477362,0
CE10_chr5,17078,46.78,16477595,0
CE10_chr5,17077,46.78,16477643,0
CE10_chr5,20011,46.78,18196148,0
CE10_chr5,20010,46.78,18238023,0
CE10_chr5,17248,46.78,19257498,0
CE10_chr5,17249,46.78,19515704,0
CE10_chr5,17250,46.78,19737826,0
CE10_chr5,17251,46.78,21265320,0
CE10_chr5,17252,46.78,22179431,0
CE10_chr5,17253,46.78,22179497,0
CE10_chr5,17254,46.78,22180811,0
CE10_chr5,12745,46.78,23992547,0
CE10_chr5,13420,46.78,24807536,0
CE10_chr5,13419,46.78,24807643,0
CE10_chr5,13417,46.78,25029035,0
CE10_chr5,13416,46.78,25029373,0
CE10_chr5,13415,46.78,25029393,0
CE10_chr5,13414,46.78,25029657,0
CE10_chr5,5497,46.78,27047175,0
CE10_chr5,981,46.78,27531279,0
CE10_chr5,4481,46.78,31016747,0
CE10_chr5,4480,46.78,31016762,0
CE10_chr5,4479,46.78,31016776,0
CE10_chr5,20178,46.78,33787704,0
CE10_chr5,20177,46.78,33787721,0
CE10_chr5,20176,46.78,33788221,0
CE10_chr5,20174,46.78,33805906,0
CE10_chr5,20173,46.78,36015830,0
CE10_chr5,20172,46.78,36015878,0
CE10_chr5,17021,46.78,37541150,0
CE10_chr5,17020,46.78,37541153,0
CE10_chr5,17019,46.78,37541183,0
CE10_chr5,17018,46.78,37541361,0
CE10_chr5,17017,46.78,37541476,0
CE10_chr5,17016,46.78,37566139,0
CE10_chr5,17015,46.78,37681959,0
CE10_chr5,17014,46.78,37682038,0
CE10_chr5,17013,46.78,37682129,0
CE10_chr5,17012,46.78,37682417,0
CE10_chr5,17011,46.78,37682481,0
CE10_chr5,17010,46.78,37682940,0
CE10_chr5,17009,46.78,37683090,0
CE10_chr5,17008,46.78,38100576,0
CE10_chr5,17007,46.78,38100744,0
CE10_chr5,17006,46.78,38100902,0
CE10_chr5,17005,46.78,38100929,0
CE10_chr5,17004,46.78,38100934,0
CE10_chr5,17003,46.78,38100984,0
CE10_chr5,17002,46.78,38101066,0
CE10_chr5,17001,46.78,38101072,0
CE10_chr5,17000,46.78,38101097,0
CE10_chr5,16999,46.78,38101188,0
CE10_chr5,16998,46.78,38101248,0
CE10_chr5,16997,46.78,38101277,0
CE10_chr5,16996,46.78,38101303,0
CE10_chr5,16995,46.78,38101349,0
CE10_chr5,16994,46.78,38101360,0
CE10_chr5,16993,46.78,38101392,0
CE10_chr5,16992,46.78,38101426,0
CE10_chr5,16991,46.78,38101482,0
CE10_chr5,16990,46.78,38101576,0
CE10_chr5,16989,46.78,38101597,0
CE10_chr5,16987,46.78,38899391,0
CE10_chr5,16986,46.78,38899485,0
CE10_chr5,16985,46.78,38899493,0
CE10_chr5,16984,46.78,38899603,0
CE10_chr5,16983,46.78,38899624,0
CE10_chr5,16982,46.78,38899681,0
CE10_chr5,16981,46.78,38899997,0
CE10_chr5,16980,46.78,38899998,0.54
CE10_chr5,103,47.32,42204162,0
CE10_chr5,104,47.32,42204298,0
CE10_chr5,105,47.32,42204327,0
CE10_chr5,106,47.32,42204638,0
CE10_chr5,107,47.32,42204740,0
CE10_chr5,108,47.32,42205016,0
CE10_chr5,109,47.32,42205056,0
CE10_chr5,110,47.32,42205180,0
CE10_chr5,111,47.32,42205267,0
CE10_chr5,112,47.32,42205343,0
CE10_chr5,119,47.32,42669698,0
CE10_chr5,19075,47.32,43719017,0
CE10_chr5,19074,47.32,43719369,0
CE10_chr5,19073,47.32,43720231,0
CE10_chr5,19072,47.32,43720239,0
CE10_chr5,19071,47.32,43745022,0
CE10_chr5,19070,47.32,43745051,0
CE10_chr5,19069,47.32,43745058,0
CE10_chr5,19068,47.32,43745067,0
CE10_chr5,19067,47.32,43745244,0
CE10_chr5,19066,47.32,43745329,0
CE10_chr5,19065,47.32,43745361,0
CE10_chr5,19064,47.32,43745480,0
CE10_chr5,19063,47.32,43745550,0
CE10_chr5,19062,47.32,43745610,0
CE10_chr5,19061,47.32,43745757,0
CE10_chr5,19060,47.32,43745901,0
CE10_chr5,19059,47.32,43746165,0
CE10_chr5,19058,47.32,43746384,0
CE10_chr5,19051,47.32,44265902,0
CE10_chr5,19050,47.32,44266030,0
CE10_chr5,19049,47.32,44320017,0
CE10_chr5,19048,47.32,44320445,0
CE10_chr5,19047,47.32,44320488,0
CE10_chr5,19025,47.32,44815562,0
CE10_chr5,19024,47.32,44815968,0
CE10_chr5,7427,47.32,44965420,0
CE10_chr5,7428,47.32,44965542,0
CE10_chr5,7429,47.32,44965559,0
CE10_chr5,7430,47.32,44965648,0
CE10_chr5,7431,47.32,44965653,0
CE10_chr5,7432,47.32,45285049,0
CE10_chr5,7433,47.32,45285054,0
CE10_chr5,7434,47.32,45285202,0
CE10_chr5,7435,47.32,45285415,0
CE10_chr5,7436,47.32,45285463,0
CE10_chr5,7437,47.32,45285479,0
CE10_chr5,7438,47.32,45285536,0
CE10_chr5,7439,47.32,45285677,0
CE10_chr5,7440,47.32,45285691,0
CE10_chr5,7441,47.32,45285736,0
CE10_chr5,7442,47.32,45285820,0
CE10_chr5,7443,47.32,45286354,0
CE10_chr5,7446,47.32,45356127,0
CE10_chr5,7447,47.32,45356157,0
CE10_chr5,7448,47.32,45356179,0
CE10_chr5,5524,47.32,45659343,0
CE10_chr5,5525,47.32,45659344,0
CE10_chr5,5526,47.32,45659352,0
CE10_chr5,5527,47.32,45659435,0
CE10_chr5,5528,47.32,45659463,0
CE10_chr5,5529,47.32,45659491,0
CE10_chr5,5530,47.32,45659521,0
CE10_chr5,5531,47.32,45659538,0
CE10_chr5,5532,47.32,45659689,0
CE10_chr5,5533,47.32,45659730,0
CE10_chr5,5534,47.32,45659759,0
CE10_chr5,5535,47.32,45659785,0
CE10_chr5,5536,47.32,45659877,0
CE10_chr5,5537,47.32,45659888,0
CE10_chr5,5538,47.32,45659959,0
CE10_chr5,5539,47.32,45659964,0
CE10_chr5,5540,47.32,45659975,0.54
CE10_chr5,18826,47.86,45905331,0
CE10_chr5,18827,47.86,45905639,0
CE10_chr5,18828,47.86,45905656,0
CE10_chr5,18829,47.86,45905681,0
CE10_chr5,18830,47.86,45905759,0
CE10_chr5,18835,47.86,46395664,0
CE10_chr5,18836,47.86,46395707,0
CE10_chr5,18837,47.86,46395711,0
CE10_chr5,18838,47.86,46395731,0
CE10_chr5,18839,47.86,46395772,0
CE10_chr5,18840,47.86,46395970,0
CE10_chr5,18841,47.86,46396065,0
CE10_chr5,18842,47.86,46396075,0
CE10_chr5,18843,47.86,46402120,0
CE10_chr5,18844,47.86,46402146,0
CE10_chr5,18845,47.86,46402532,0
CE10_chr5,18846,47.86,46402542,0
CE10_chr5,18847,47.86,46403126,0
CE10_chr5,18851,47.86,46802052,0
CE10_chr5,18852,47.86,46802070,0
CE10_chr5,18854,47.86,47079437,0
CE10_chr5,18855,47.86,47079571,0
CE10_chr5,18856,47.86,47079578,0
CE10_chr5,18857,47.86,47079678,0
CE10_chr5,18858,47.86,47079699,0
CE10_chr5,18859,47.86,47079744,0
CE10_chr5,18860,47.86,47079785,0
CE10_chr5,18861,47.86,47079789,0
CE10_chr5,18862,47.86,47079859,0
CE10_chr5,18863,47.86,47079862,0
