chr2.0,marker,cM,bp2.0
CE10_chr7,10441,46.24,793999
CE10_chr7,10442,46.24,793881
CE10_chr7,10443,46.24,793867
CE10_chr7,10444,46.24,793749
CE10_chr7,10445,46.24,793577
CE10_chr7,10446,46.24,793564
CE10_chr7,10447,46.24,793539
CE10_chr7,10448,46.24,793512
CE10_chr7,10449,46.24,793504
CE10_chr7,10450,46.24,793466
CE10_chr7,10451,46.24,793425
CE10_chr7,10452,46.24,782355
CE10_chr7,10453,46.78,782166
CE10_chr7,10463,46.78,778491
CE10_chr7,10464,46.78,778415
CE10_chr7,10465,46.78,778364
CE10_chr7,10466,46.78,778345
CE10_chr7,10467,46.78,778318
CE10_chr7,10468,46.78,778309
CE10_chr7,10469,46.78,778306
CE10_chr7,10470,46.78,778300
CE10_chr7,10471,47.32,778182
CE10_chr7,10472,47.32,778118
CE10_chr7,10473,47.32,778108
CE10_chr7,10474,47.32,778091
CE10_chr7,10475,47.32,778049
CE10_chr7,10476,47.32,778027
CE10_chr7,10477,47.32,778025
CE10_chr7,10478,47.32,777970
CE10_chr7,10479,47.32,777969
CE10_chr7,10480,47.32,777967
CE10_chr7,10481,47.85,757679
CE10_chr7,10509,47.85,731396
CE10_chr7,10535,47.85,718160
CE10_chr7,10536,47.85,718048
CE10_chr7,10537,47.85,717318
CE10_chr7,10538,47.85,717238
CE10_chr7,10539,47.85,717222
CE10_chr7,10540,47.85,717180
CE10_chr7,10545,47.85,701947
CE10_chr7,10546,47.85,701894
CE10_chr7,10547,47.85,701664
CE10_chr7,10548,47.85,701626
CE10_chr7,10554,47.85,696217
CE10_chr7,10555,47.85,695584
CE10_chr7,10556,47.85,694954
CE10_chr7,10560,48.39,686922
CE10_chr7,10561,48.39,686651
CE10_chr7,10573,48.39,671513
CE10_chr7,10580,49.47,631738
CE10_chr7,10581,49.47,631719
CE10_chr7,10582,49.47,631510
CE10_chr7,10583,49.47,630965
CE10_chr7,10584,49.47,630865
CE10_chr7,10585,49.47,630746
CE10_chr7,10586,49.47,630665
CE10_chr7,10587,49.47,630652
CE10_chr7,10588,49.47,630627
CE10_chr7,10597,49.47,595498
CE10_chr7,10598,49.47,595411
CE10_chr7,10599,49.47,595382
CE10_chr7,10600,49.47,595109
CE10_chr7,10601,49.47,595036
CE10_chr7,10605,50.54,558558
CE10_chr7,10606,50.54,558508
CE10_chr7,10607,50.54,558396
CE10_chr7,10608,50.54,558364
CE10_chr7,10609,50.54,544639
CE10_chr7,10610,50.54,539411
CE10_chr7,10611,50.54,539358
CE10_chr7,10612,50.54,539191
CE10_chr7,10618,50.54,528528
CE10_chr7,10619,50.54,528438
CE10_chr7,10620,50.54,528241
CE10_chr7,10621,50.54,528216
CE10_chr7,10643,51.08,507307
CE10_chr7,10644,51.08,506932
CE10_chr7,10645,51.08,506901
CE10_chr7,10646,51.62,506875
CE10_chr7,10647,51.62,506747
CE10_chr7,10726,52.16,374335
CE10_chr7,10742,52.16,353842
CE10_chr7,10743,52.16,353769
CE10_chr7,10752,52.69,345085
CE10_chr7,10753,52.69,344633
CE10_chr7,10772,52.69,334758
CE10_chr7,10783,52.69,320528
CE10_chr7,10784,52.69,316400
CE10_chr7,10785,52.69,316196
CE10_chr7,10787,52.69,315481
CE10_chr7,10788,52.69,315402
CE10_chr7,10789,52.69,315286
CE10_chr7,10793,52.69,299366
CE10_chr7,10796,52.69,278471
CE10_chr7,10797,52.69,278222
CE10_chr7,10798,52.69,278216
CE10_chr7,10806,52.69,253353
CE10_chr7,10807,52.69,249376
CE10_chr7,10827,52.69,241663
CE10_chr7,10828,52.69,241597
CE10_chr7,10833,52.69,233684
CE10_chr7,10834,52.69,233652
CE10_chr7,10835,52.69,229652
CE10_chr7,10836,52.69,229647
CE10_chr7,10837,52.69,229571
CE10_chr7,10838,52.69,229495
CE10_chr7,10839,52.69,229401
CE10_chr7,10840,52.69,229184
CE10_chr7,10841,52.69,229162
CE10_chr7,10842,52.69,229036
CE10_chr7,10843,52.69,228818
CE10_chr7,10844,52.69,228817
CE10_chr7,10845,52.69,228780
CE10_chr7,10846,52.69,223915
CE10_chr7,10849,52.69,202670
CE10_chr7,10851,52.69,202304
CE10_chr7,10852,52.69,202260
CE10_chr7,10855,52.69,201981
CE10_chr7,10856,52.69,201833
CE10_chr7,10857,52.69,201806
CE10_chr7,10858,53.23,201648
CE10_chr7,10859,53.77,201512
CE10_tig00001031_pilon,8052,0,24617
CE10_chr4,8051,2.15,143929
CE10_chr4,8041,2.15,284999
CE10_chr4,8042,2.15,282719
CE10_chr4,8043,2.15,282712
CE10_chr4,8047,2.15,247044
CE10_chr4,8048,2.69,213643
CE10_tig00001095_pilon,8055,4.3,44521
CE10_chr4,20013,5.92,718795
CE10_chr4,20014,5.92,718803
CE10_chr4,20015,5.92,720434
CE10_chr4,20016,5.92,723860
CE10_chr4,20017,5.92,723894
CE10_chr4,20018,5.92,724021
CE10_chr4,20019,5.92,724045
CE10_chr4,20022,5.92,728491
CE10_chr4,20023,5.92,728534
CE10_chr4,20024,5.92,728542
CE10_chr4,20025,5.92,731148
CE10_chr4,20026,5.92,731165
CE10_chr4,20028,6.99,793547
CE10_chr4,20029,6.99,794847
CE10_chr4,20030,6.99,795148
CE10_chr4,20031,6.99,795242
CE10_chr4,20032,6.99,795260
CE10_chr4,20033,6.99,797206
CE10_chr4,20034,6.99,797215
CE10_chr4,20036,7.53,819323
CE10_chr4,20037,7.53,824421
CE10_chr4,20038,7.53,824450
CE10_chr4,20039,7.53,824469
CE10_chr4,20040,7.53,824530
CE10_chr4,20041,7.53,824551
CE10_chr4,20042,7.53,824672
CE10_chr4,20043,7.53,824749
CE10_chr4,20044,7.53,824771
CE10_chr4,20045,7.53,824802
CE10_chr4,20046,7.53,824812
CE10_chr4,20047,7.53,824818
CE10_chr4,20049,7.53,825063
CE10_chr4,20050,7.53,825241
CE10_chr4,20052,7.53,839353
CE10_chr4,20053,7.53,846974
CE10_chr4,20054,7.53,846993
CE10_chr4,20055,7.53,847009
CE10_chr4,20056,7.53,847785
CE10_chr4,20057,7.53,848388
CE10_chr4,20058,7.53,848497
CE10_chr4,20073,7.53,901000
CE10_chr4,20074,7.53,901005
CE10_chr4,20075,7.53,901027
CE10_chr4,20076,7.53,901028
CE10_chr4,20077,7.53,901031
CE10_chr4,20078,7.53,901037
CE10_chr4,20079,7.53,901072
CE10_chr4,20080,8.07,901199
CE10_chr4,20081,8.07,901680
CE10_chr4,20082,8.6,910275
CE10_chr4,20083,8.6,910303
CE10_chr4,20084,8.6,910316
CE10_chr4,20089,9.14,1004466
CE10_chr4,20091,9.68,1043310
CE10_chr4,20092,9.68,1043334
CE10_chr4,20093,9.68,1043489
CE10_chr4,20096,10.76,1225135
CE10_chr4,20098,11.83,1296668
CE10_chr4,20099,11.83,1296694
CE10_chr4,20100,11.83,1355742
CE10_chr4,20101,11.83,1362269
CE10_chr4,20103,11.83,1384503
CE10_chr4,20104,11.83,1384514
CE10_chr4,20105,11.83,1384548
CE10_chr4,20106,11.83,1384590
CE10_chr4,20107,11.83,1395196
CE10_chr4,20110,13.98,1540005
CE10_chr4,20111,14.52,1540475
CE10_chr4,20112,14.52,1540482
CE10_chr4,20120,15.06,1626019
CE10_chr4,20121,15.06,1626036
CE10_chr4,20122,16.13,1835230
CE10_chr4,20123,16.13,1887598
CE10_chr4,20124,16.67,1922754
CE10_chr4,20125,16.67,1922775
CE10_chr4,20126,16.67,1922811
CE10_chr4,20127,16.67,1922814
CE10_chr4,20128,16.67,1922828
CE10_chr4,20129,16.67,1922976
CE10_chr4,20130,17.75,1923385
CE10_chr4,20133,17.75,1963367
CE10_chr4,20134,17.75,1963370
CE10_chr4,20135,18.28,1963452
CE10_chr4,20136,18.28,1963459
CE10_chr4,20137,18.28,1963592
CE10_chr4,20138,18.82,1963869
CE10_chr4,20139,18.82,1963870
CE10_chr4,20140,18.82,1984064
CE10_chr4,20141,19.36,2041004
CE10_chr4,20142,19.36,2041013
CE10_chr4,20143,19.36,2041020
CE10_chr4,20144,19.36,2041086
CE10_chr4,20145,19.36,2043069
CE10_chr4,20146,19.36,2089229
CE10_chr4,20147,19.9,2254838
CE10_chr4,20148,20.97,2308010
CE10_chr4,20149,20.97,2308015
CE10_chr4,20150,20.97,2309070
CE10_chr4,20151,20.97,2309176
CE10_chr4,20152,20.97,2309177
CE10_chr4,20153,21.51,2429292
CE10_chr4,20154,21.51,2438881
CE10_chr4,20155,21.51,2439526
CE10_chr4,20156,21.51,2439527
CE10_chr4,20157,21.51,2439698
CE10_chr4,20158,21.51,2441274
CE10_chr4,20159,21.51,2450643
CE10_chr4,20160,21.51,2450644
CE10_chr4,20161,21.51,2450651
CE10_chr4,20162,21.51,2450678
CE10_chr4,20163,21.51,2468018
CE10_chr4,20164,21.51,2468408
CE10_chr4,20165,21.51,2468433
CE10_chr4,20171,21.51,2525692
CE10_chr4,1139,22.59,2538985
CE10_chr4,1138,22.59,2539326
CE10_chr4,1137,23.12,2570811
CE10_chr4,1133,23.12,2583213
CE10_chr4,1132,23.12,2583623
CE10_chr4,1131,23.12,2584182
CE10_chr4,1129,23.12,2621509
CE10_chr4,1128,23.12,2621867
CE10_chr4,1127,23.12,2622678
CE10_chr4,1126,23.12,2632171
CE10_chr4,1125,23.12,2632272
CE10_chr4,1124,23.12,2632297
CE10_chr4,1123,23.12,2632338
CE10_chr4,1122,23.66,2662622
CE10_chr4,1121,23.66,2666674
CE10_chr4,1120,23.66,2666801
CE10_chr4,1119,23.66,2666865
CE10_chr4,1118,23.66,2666886
CE10_chr4,1115,23.66,2703259
CE10_chr4,1114,23.66,2703960
CE10_chr4,1108,23.66,2783381
CE10_chr4,1107,24.2,2783455
CE10_chr4,1106,24.2,2783522
CE10_chr4,1105,24.2,2783564
CE10_chr4,1104,24.2,2783638
CE10_chr4,1103,24.2,2783764
CE10_chr4,1102,24.2,2783792
CE10_chr4,1097,24.2,2795865
CE10_chr4,1096,24.2,2795873
CE10_chr4,1095,24.2,2795894
CE10_chr4,1094,25.27,2821157
CE10_chr4,1093,25.27,2821159
CE10_chr4,1092,25.27,2821257
CE10_chr4,1091,25.27,2821695
CE10_chr4,1090,25.27,2821773
CE10_chr4,1089,25.27,2821866
CE10_chr4,1088,25.27,2822040
CE10_chr4,1087,25.27,2822075
CE10_chr4,1086,25.27,2822080
CE10_chr4,1085,25.27,2822082
CE10_chr4,1084,25.27,2822262
CE10_chr4,1083,25.27,2822272
CE10_chr4,1082,25.27,2822349
CE10_chr4,1081,25.27,2822553
CE10_chr4,1080,25.81,2883572
CE10_chr4,1079,25.81,2883736
CE10_chr4,1078,26.35,2883765
CE10_chr4,1077,26.35,2897279
CE10_chr4,1076,26.35,2897402
CE10_chr4,1075,26.35,2897420
CE10_chr4,1074,26.35,2897475
CE10_chr4,1073,26.35,2897479
CE10_chr4,1072,26.35,2897839
CE10_chr4,1071,26.35,2898153
CE10_chr4,1070,26.89,2914420
CE10_chr4,1069,26.89,2914453
CE10_chr4,1068,27.42,2922023
CE10_chr4,1067,27.42,2922096
CE10_chr4,1066,27.42,2922442
CE10_chr4,1065,27.96,2940932
CE10_chr4,1064,27.96,2941012
CE10_chr4,1063,28.5,2971825
CE10_chr4,1062,28.5,2972862
CE10_chr4,1061,28.5,2973024
CE10_chr4,1060,28.5,2973038
CE10_chr4,1059,28.5,3075259
CE10_chr4,1058,28.5,3075317
CE10_chr4,1057,28.5,3144019
CE10_chr4,1056,28.5,3148734
CE10_chr4,1055,28.5,3148786
CE10_chr4,1054,28.5,3150685
CE10_chr4,1053,28.5,3150713
CE10_chr4,1052,28.5,3150729
CE10_chr4,1051,28.5,3150730
CE10_chr4,1050,28.5,3150740
CE10_chr4,1049,28.5,3150759
CE10_chr4,1048,28.5,3160781
CE10_chr4,1047,28.5,3161696
CE10_chr4,1046,28.5,3161720
CE10_chr4,1045,28.5,3200878
CE10_chr4,1044,28.5,3200890
CE10_chr4,1043,28.5,3272246
CE10_chr4,1042,28.5,3272437
CE10_chr4,1041,28.5,3272510
CE10_chr4,1040,28.5,3282029
CE10_chr4,1039,28.5,3411021
CE10_chr4,1038,28.5,3411269
CE10_chr4,1037,28.5,3411289
CE10_chr4,1036,28.5,3411394
CE10_chr4,1035,28.5,3411853
CE10_chr4,1034,28.5,3411856
CE10_chr4,1033,28.5,3416573
CE10_chr4,1032,28.5,3429430
CE10_chr4,1031,30.11,3539918
CE10_chr4,1030,30.11,3539929
CE10_chr4,1029,30.11,3540065
CE10_chr4,1028,30.11,3540107
CE10_chr4,1027,30.11,3581114
CE10_chr4,984,31.19,3959091
CE10_chr4,983,31.19,3959150
CE10_chr4,13384,31.19,4259700
CE10_chr4,13383,31.73,4259575
CE10_chr4,13382,31.73,4259516
CE10_chr4,13381,31.73,4251550
CE10_chr4,13380,31.73,4250843
CE10_chr4,13379,31.73,4250573
CE10_chr4,13378,31.73,4250570
CE10_chr4,13377,31.73,4176914
CE10_chr4,13376,31.73,4126427
CE10_chr4,13375,31.73,4126353
CE10_chr4,13374,31.73,4125582
CE10_chr4,13373,31.73,4121925
CE10_chr4,20708,31.73,4560287
CE10_chr4,20709,31.73,4560161
CE10_chr4,20710,31.73,4559871
CE10_chr4,20711,31.73,4559785
CE10_chr4,20712,31.73,4457938
CE10_chr4,20713,31.73,4457937
CE10_chr4,15431,31.73,6415837
CE10_chr4,15430,31.73,6416181
CE10_chr4,15429,31.73,6477114
CE10_chr4,15428,31.73,6477135
CE10_chr4,15427,31.73,6477208
CE10_chr4,15426,31.73,6477667
CE10_chr4,15409,31.73,6648741
CE10_chr4,15408,31.73,6648759
CE10_chr4,15407,31.73,6648795
CE10_chr4,15406,31.73,6648798
CE10_chr4,15405,31.73,6648903
CE10_chr4,15404,31.73,6648928
CE10_chr4,15403,31.73,6648958
CE10_chr4,15402,31.73,6648960
CE10_chr4,15400,31.73,6778483
CE10_chr4,15399,31.73,6778507
CE10_chr4,15398,31.73,6847059
CE10_chr4,15396,32.26,6850954
CE10_chr4,15395,32.26,6851112
CE10_chr4,15394,32.26,6851114
CE10_chr4,15393,32.26,6851239
CE10_chr4,15392,32.26,6851860
CE10_chr4,15391,32.26,6851877
CE10_chr4,15390,32.26,6851908
CE10_chr4,15389,32.26,6852297
CE10_chr4,15388,32.8,6894415
CE10_chr4,15387,32.8,6956497
CE10_chr4,15386,32.8,6956526
CE10_chr4,15385,32.8,6956527
CE10_chr4,15383,32.8,7142640
CE10_chr4,15382,32.8,7142665
CE10_chr4,15381,32.8,7266014
CE10_chr4,15380,32.8,7266035
CE10_chr4,15379,32.8,7266068
CE10_chr4,15378,32.8,7266101
CE10_chr4,15377,32.8,7266200
CE10_chr4,15376,32.8,7266491
CE10_chr4,15375,32.8,7266529
CE10_chr4,15374,32.8,7266531
CE10_chr4,15373,32.8,7266567
CE10_chr4,15372,32.8,7266568
CE10_chr4,15371,32.8,7266605
CE10_chr4,15370,32.8,7266620
CE10_chr4,15369,32.8,7271207
CE10_chr4,15361,33.88,7402123
CE10_chr4,15360,33.88,7402127
CE10_chr4,12754,33.88,25568750
CE10_chr4,12753,34.42,25568514
CE10_chr4,12752,34.42,25322667
CE10_chr4,12751,34.42,25322570
CE10_chr4,12750,34.42,25322406
CE10_chr4,12746,34.42,24557967
CE10_chr4,956,34.42,8649426
CE10_chr4,955,34.42,8649443
CE10_chr4,954,34.42,8649459
CE10_chr4,953,34.42,8649742
CE10_chr4,952,34.42,8649823
CE10_chr4,951,34.42,8649842
CE10_chr4,950,34.42,8649917
CE10_chr4,949,34.42,8649920
CE10_chr4,948,34.42,8649931
CE10_chr4,947,34.42,8649936
CE10_chr4,946,34.42,8649976
CE10_chr4,945,34.42,8649977
CE10_chr4,944,34.42,8650224
CE10_chr4,943,34.42,8650228
CE10_chr4,942,34.42,8650233
CE10_chr4,941,34.42,8650316
CE10_chr4,938,34.42,8738874
CE10_chr4,937,34.42,8738957
CE10_chr4,936,34.42,8738971
CE10_chr4,930,34.42,9047902
CE10_chr4,929,34.42,9047946
CE10_chr4,903,34.42,9349397
CE10_chr4,902,34.42,9349428
CE10_chr4,901,34.42,9349435
CE10_chr4,888,34.42,9658402
CE10_chr4,887,34.42,9658910
CE10_chr4,4789,34.42,30428430
CE10_chr4,4788,34.42,30428181
CE10_chr4,7528,34.42,27917293
CE10_chr4,7529,34.42,27917106
CE10_chr4,7530,34.42,27916996
CE10_chr4,15838,34.42,11460717
CE10_chr4,15839,34.42,11460712
CE10_chr4,19078,34.42,17748912
CE10_chr4,19077,34.42,17749008
CE10_chr4,18267,34.42,34197298
CE10_chr4,18269,34.95,34456327
CE10_chr4,4643,34.95,15975083
CE10_chr4,4642,34.95,15974923
CE10_chr4,7501,34.95,32135011
CE10_chr4,7500,34.95,32135052
CE10_chr4,7497,34.95,32243193
CE10_tig00000995_pilon,8050,34.95,28397
CE10_tig00000995_pilon,8049,34.95,28386
CE10_tig00002534_pilon,18957,34.95,20959
CE10_tig00002534_pilon,18956,34.95,20899
CE10_tig00002534_pilon,18955,34.95,20554
CE10_tig00002534_pilon,18954,34.95,20072
CE10_chr4,22074,34.95,21076765
CE10_chr4,4778,34.95,32931680
CE10_chr4,4777,34.95,32931672
CE10_chr4,4776,34.95,32931671
CE10_chr4,4775,34.95,32931518
CE10_chr4,4772,34.95,32836278
CE10_chr4,4771,34.95,32836216
CE10_chr4,4770,34.95,32836178
CE10_chr4,4769,34.95,32836057
CE10_chr4,4768,34.95,32836013
CE10_chr4,4767,34.95,32835965
CE10_chr4,4766,34.95,32835963
CE10_chr4,4765,35.49,32697040
CE10_chr4,4764,35.49,32696966
CE10_chr4,4763,35.49,32696955
CE10_chr4,4762,35.49,32696493
CE10_chr4,4761,35.49,32696458
CE10_chr4,4752,35.49,32568575
CE10_chr4,4751,35.49,32568463
CE10_chr4,4750,35.49,32568453
CE10_chr4,4749,35.49,32568397
CE10_chr4,4787,35.49,19698970
CE10_chr4,4786,35.49,19699075
CE10_chr4,4785,35.49,19699238
CE10_chr4,4783,35.49,20097623
CE10_chr4,5513,35.49,38706403
CE10_chr4,5515,35.49,38739602
CE10_chr4,5516,35.49,38739690
CE10_chr4,5517,35.49,38740338
CE10_chr4,15845,35.49,10476528
CE10_chr4,15844,35.49,10476672
CE10_chr4,15843,35.49,10476680
CE10_chr4,17086,35.49,40257952
CE10_chr4,17093,35.49,40287601
CE10_chr4,17094,35.49,40287633
CE10_chr4,17095,35.49,40287652
CE10_chr4,17096,35.49,40287673
CE10_chr4,17097,35.49,40287715
CE10_chr4,17098,35.49,40287772
CE10_chr4,17099,35.49,40287780
CE10_chr4,17100,35.49,40287789
NA,21191,35.49,NA
CE10_chr4,21579,35.49,22682980
CE10_chr4,22730,35.49,12667676
CE10_chr4,22731,35.49,12667960
CE10_chr4,22745,35.49,13617431
CE10_chr4,22746,35.49,13617525
CE10_chr4,22747,35.49,13617528
CE10_chr4,22761,35.49,13971407
CE10_chr4,22762,35.49,13971429
CE10_chr4,22772,35.49,14223466
CE10_chr4,22773,35.49,14223492
CE10_chr4,22775,35.49,14500872
CE10_chr4,22776,35.49,14616909
CE10_chr4,22777,35.49,14617185
CE10_chr4,22778,35.49,14617263
CE10_chr4,22779,35.49,14617422
CE10_chr4,22780,35.49,14620043
CE10_chr4,22781,35.49,14620084
CE10_chr4,22782,35.49,14620085
CE10_chr4,22783,35.49,14620251
CE10_chr4,22795,35.49,15014085
CE10_chr4,22796,35.49,15014247
CE10_chr4,22797,35.49,15014450
CE10_chr4,22801,35.49,15350367
CE10_chr4,22802,35.49,15350530
CE10_chr4,22803,35.49,15350595
CE10_chr4,22804,35.49,15350667
CE10_chr4,22808,35.49,15361785
CE10_chr4,22809,35.49,15361834
CE10_chr4,22815,35.49,15505743
CE10_chr4,22816,35.49,15505761
CE10_chr4,22817,35.49,15505824
CE10_chr4,22818,35.49,15507126
CE10_chr4,22819,35.49,15507328
CE10_chr4,22830,35.49,15745939
CE10_chr4,22831,35.49,15746350
CE10_chr4,22832,35.49,15746479
CE10_chr4,19354,35.49,33510437
CE10_chr4,19353,36.03,33511335
CE10_chr4,19352,36.03,33511776
CE10_chr4,1475,36.03,22898941
CE10_chr4,1474,36.03,22899127
CE10_chr4,1473,36.03,22899314
CE10_chr4,4839,36.03,19177805
CE10_chr4,4838,36.03,19177877
CE10_chr4,4837,36.03,19177963
CE10_chr4,4836,36.03,19177980
CE10_chr4,19412,36.03,37701623
CE10_chr4,19411,36.03,37701441
CE10_chr4,19410,36.03,37701346
CE10_chr4,19409,36.03,37700961
CE10_chr4,19408,36.03,37700885
CE10_chr4,19407,36.03,37700518
CE10_chr4,21126,36.03,21314676
CE10_chr4,21125,36.03,21315156
CE10_chr4,21124,36.03,21315274
CE10_chr4,21123,36.03,21315337
CE10_chr4,18964,36.03,37140324
CE10_chr4,18965,36.03,37140309
CE10_chr4,18966,36.03,37140280
CE10_chr4,18967,36.03,37053433
CE10_chr4,18968,36.03,37053045
CE10_chr4,18969,36.03,36946793
CE10_chr4,18970,36.03,36946475
CE10_chr4,18971,36.57,36946175
CE10_chr4,18972,36.57,36946072
CE10_chr4,18980,36.57,36577012
CE10_chr4,18981,36.57,36576988
CE10_chr4,18982,36.57,36570886
CE10_chr4,18989,36.57,36239295
CE10_chr4,18990,36.57,36238962
CE10_chr4,18991,36.57,36238950
CE10_chr4,18992,36.57,36238938
CE10_chr4,18993,36.57,36238883
CE10_chr4,18994,36.57,36238881
CE10_chr4,18999,36.57,35456848
CE10_chr4,19351,36.57,30936252
CE10_chr4,19350,36.57,30973725
CE10_chr4,19360,36.57,31641622
CE10_chr4,19359,36.57,31641150
CE10_chr4,19358,36.57,31641146
CE10_chr4,19357,36.57,31641143
CE10_chr4,19356,36.57,31640988
CE10_chr4,19308,36.57,37576489
CE10_chr4,19309,36.57,37576470
CE10_chr4,19310,36.57,37576273
CE10_chr4,19311,36.57,37576271
CE10_chr4,19312,36.57,37576238
CE10_chr4,19313,36.57,37576153
CE10_chr4,19314,36.57,37575972
CE10_chr4,19315,37.1,37569521
CE10_chr4,19316,37.1,37569337
CE10_chr4,19317,37.1,37569316
CE10_chr4,19318,37.1,37569222
CE10_chr4,5506,37.1,26201812
CE10_chr4,5507,37.1,26203070
CE10_chr4,13391,37.1,16287530
CE10_chr4,13392,37.1,16287437
CE10_chr4,13393,37.1,16287300
CE10_chr4,13394,37.1,16287292
CE10_chr4,13395,37.1,16223196
CE10_chr4,13396,37.1,16222659
CE10_chr4,13397,37.1,16222597
CE10_chr4,13398,37.1,16222525
CE10_chr4,13403,37.1,16147060
CE10_chr4,19007,37.1,28658797
CE10_chr4,17107,37.1,41926486
CE10_chr4,17110,37.1,42117206
CE10_chr4,17111,37.1,42117320
CE10_chr4,17114,37.1,42527570
CE10_chr4,17115,37.1,42527862
CE10_chr4,17129,37.64,42711784
CE10_chr4,17130,37.64,42712401
CE10_chr4,17141,37.64,42836672
CE10_chr4,17142,37.64,42837070
CE10_chr4,17151,37.64,43020337
CE10_chr4,17152,37.64,43227999
CE10_chr4,17153,37.64,43228001
CE10_chr4,17154,37.64,43228019
CE10_chr4,17155,37.64,43228029
CE10_chr4,17156,37.64,43228066
CE10_chr4,17157,37.64,43228117
CE10_chr4,17158,37.64,43228210
CE10_chr4,17159,37.64,43228252
CE10_chr4,17161,37.64,43228274
CE10_chr4,17162,38.18,43235388
CE10_chr4,17163,38.18,43235787
CE10_chr4,17165,38.18,43236156
CE10_chr4,17181,38.18,43356685
CE10_chr4,17184,38.18,43408010
CE10_chr4,17185,38.18,43408034
CE10_chr4,17186,38.72,43408087
CE10_chr4,17187,38.72,43408108
CE10_chr4,17188,38.72,43408277
CE10_chr4,17189,38.72,43408476
CE10_chr4,17201,38.72,43859752
CE10_chr4,17202,38.72,44206307
CE10_chr4,17209,38.72,44267660
CE10_chr4,3734,39.79,45422535
CE10_chr4,3745,39.79,45522230
CE10_chr4,3746,39.79,45522247
CE10_chr4,3747,40.87,45522959
CE10_chr4,3748,40.87,45523044
CE10_chr4,3775,41.4,45657325
CE10_chr4,3776,41.4,45657426
CE10_chr4,3789,41.4,45715399
CE10_chr4,3790,41.4,45715478
CE10_chr4,3791,41.4,45737889
CE10_chr4,3792,41.4,45737970
CE10_chr4,3793,41.94,45841120
CE10_chr4,3794,41.94,45905227
CE10_chr4,3795,41.94,45905286
CE10_chr4,3796,41.94,45905391
CE10_chr4,3797,41.94,45905407
CE10_chr4,3798,41.94,45905532
CE10_chr4,3799,41.94,45905659
CE10_chr4,3800,41.94,45905726
CE10_chr4,3801,41.94,45905872
CE10_chr4,3802,41.94,45905876
CE10_chr4,3803,41.94,45905887
CE10_chr4,3804,41.94,45905933
CE10_chr4,3805,41.94,45906031
CE10_chr4,3806,41.94,45906074
CE10_chr4,3807,41.94,45906239
CE10_chr4,3808,41.94,45906256
CE10_chr4,3809,41.94,45906299
CE10_chr4,3810,41.94,45906304
CE10_chr4,3811,41.94,45906419
CE10_chr4,3812,41.94,45906514
CE10_chr4,3813,41.94,45906517
CE10_chr4,3814,41.94,45906548
CE10_chr4,3815,41.94,45906694
CE10_chr4,3816,41.94,45906720
CE10_chr4,3817,41.94,45906743
CE10_chr4,3819,41.94,45906815
CE10_chr4,3820,41.94,45937284
CE10_chr4,3821,41.94,45937762
CE10_chr4,3822,41.94,45937823
CE10_chr4,3825,41.94,45956461
CE10_chr4,3826,41.94,45965670
CE10_chr4,3827,41.94,45965706
CE10_chr4,3828,41.94,45965736
CE10_chr4,3829,41.94,45965856
CE10_chr4,3830,41.94,45965858
CE10_chr4,3831,41.94,45965859
CE10_chr4,3832,41.94,45965862
CE10_chr4,3833,41.94,45965937
CE10_chr4,3834,42.48,46071020
CE10_chr4,3837,42.48,46093126
CE10_chr4,3838,43.02,46093730
CE10_chr4,3839,43.02,46093733
CE10_chr4,3840,43.02,46093736
CE10_chr4,3841,43.02,46093779
CE10_chr4,3842,43.02,46106032
CE10_chr4,3846,43.56,46538730
CE10_chr4,3847,44.09,46539059
CE10_chr4,3848,44.09,46539081
CE10_chr4,3849,44.09,46539125
CE10_chr4,3850,44.09,46539147
CE10_chr4,3851,44.09,46539150
CE10_chr4,3852,44.09,46539188
CE10_chr4,3853,44.09,46539210
CE10_chr4,3854,44.09,46539295
CE10_chr4,3855,44.09,46539682
CE10_chr4,3856,44.09,46539892
CE10_chr4,3857,44.09,46539897
CE10_chr4,3858,44.09,46540165
CE10_chr4,3859,44.09,46540173
CE10_chr4,3860,44.09,46540184
CE10_chr4,3861,44.09,46540261
CE10_chr4,3862,44.09,46540424
CE10_chr4,3863,44.09,46540829
CE10_chr4,3864,44.09,46540860
CE10_chr4,3867,44.09,46541889
CE10_chr4,3868,44.09,46541897
CE10_chr4,3872,44.09,46557341
CE10_chr4,3873,44.09,46558013
CE10_chr4,3874,44.09,46560685
CE10_chr4,3875,44.09,46560709
CE10_chr4,3876,44.09,46560717
CE10_chr4,3877,44.09,46560824
CE10_chr4,3878,44.09,46561072
CE10_chr4,3879,44.63,46584530
CE10_chr4,3891,44.63,46660686
CE10_chr4,3892,44.63,46660708
CE10_chr4,3893,44.63,46660977
CE10_chr4,3894,44.63,46661105
CE10_chr4,3896,44.63,46661435
CE10_chr4,3897,44.63,46661504
CE10_chr4,3898,44.63,46661523
CE10_chr4,3899,44.63,46661559
CE10_chr4,3900,44.63,46661612
CE10_chr4,3901,44.63,46674478
CE10_chr4,3902,44.63,46674479
CE10_chr4,3903,44.63,46674509
CE10_chr4,3904,44.63,46674543
CE10_chr4,3905,44.63,46674608
CE10_chr4,3906,44.63,46674620
CE10_chr4,3907,44.63,46674680
CE10_chr4,3908,44.63,46674728
CE10_chr4,3909,44.63,46674869
